city_name,psgc,year,poi_count,large_water_m,small_water_m,building_area_m2,gray_zones_area_m2,green_zones_area_m2,poi_per_km2,large_water_m_per_km2,small_water_m_per_km2,building_coverage_ratio,gray_zones_coverage_ratio,green_zones_coverage_ratio
City of Taguig,1381500000,2023,114.0,30907.14190493908,23939.24467818132,8387111.863907165,12206378.427132737,357136.6400693058,3.2085077802793505,869.875484808728,673.7653754732966,0.2360536286791174,0.34354614168850356,0.010051541125308715
City of Taguig,1381500000,2024,118.0,32075.533765648022,23628.06197283012,8431378.146898832,13266504.262418846,628218.0125459064,3.3210870006400297,902.7596459973219,665.0071988837553,0.23729949458598418,0.3733831766936845,0.017681073517238344
City of Taguig,1381500000,2025,125.0,30470.152578823712,24231.31886202705,8487400.17301877,13465114.354852512,697409.8165628975,3.518100636271218,857.5765053987263,681.985746449505,0.23887622359188623,0.37897301903417063,0.019628463355133782
City of Tagum,1102319000,2022,48.0,327743.352666042,52103.163461975375,6514749.1987316925,8563199.694349235,2856576.011947811,0.2603924035902416,1777.9558200298934,282.6514160108129,0.03534148338844471,0.04645400314239207,0.015496472787277442
City of Tagum,1102319000,2023,48.0,327707.06541121006,55181.32077361763,6514454.656296315,8598671.183628581,2860379.23497912,0.2603924035902416,1777.758967415198,299.3499322818005,0.035339885542346634,0.04664643035806654,0.015517104670329782
City of Tagum,1102319000,2024,49.0,220853.3687214371,51238.1410663934,6494585.610526224,8461259.297646811,2219551.5708763488,0.2658172453317049,1198.0945733828516,277.9588064119592,0.03523209911349,0.04590099262321943,0.012040716009020602
City of Tagum,1102319000,2025,47.0,212631.82231448745,54767.53834726717,6581832.598545318,8546820.332434127,2196691.5878173,0.2549675618487782,1153.493985255053,297.1052281034505,0.03570540021591293,0.04636514769617646,0.01191670421871273
City of Talisay,604528000,2022,6.0,137032.81718804024,65072.177537201234,514086.9464161145,8563734.579421258,53160599.59680777,0.03103515621638716,708.8058147004086,336.5875325345866,0.0026591281151382615,0.044296140078002554,0.2749745855072896
City of Talisay,604528000,2023,6.0,137032.81718804024,79207.0725452475,531861.785936637,8583437.196663992,53161134.22387293,0.03103515621638716,708.8058147004086,409.7006449807444,0.0027510689353450325,0.044398052378669214,0.2749773508797037
City of Talisay,604528000,2024,5.0,141899.25842026615,74411.25030106706,547757.3668973957,9714257.13885982,53184741.26642533,0.025862630180322633,733.9776086770752,384.8941295583837,0.0028332892417229287,0.05024724797177811,0.27509945892194043
City of Talisay,604528000,2025,5.0,141653.11810958845,94746.56125925924,645662.7598908448,10537246.596784798,53167986.935584895,0.025862630180322633,732.7044415115697,490.079054941101,0.003339707436052674,0.0545041823703017,0.2750127967094515
City of Talisay,702250000,2022,31.0,26145.28237197305,18795.112337893403,741458.1621908095,3396671.325893343,500353.08698889177,0.7365948948697681,621.2413393588353,446.5930256966475,0.017617880549331316,0.0807087341355988,0.011888952564785376
City of Talisay,702250000,2023,35.0,28847.09629381414,14941.293594821103,767809.5101982699,3426910.616983968,528047.5266485352,0.8316393974336092,685.4394794141969,355.021954345019,0.018244018240145248,0.08142725373049671,0.012547003625094155
City of Talisay,702250000,2024,30.0,28855.48223823977,14943.971614047348,852805.5258492526,3982097.3554903,1120452.08404745,0.7128337692288078,685.6387388933124,355.08558709632274,0.020263619247009274,0.09461911557834062,0.026623202743727224
City of Talisay,702250000,2025,31.0,28868.9231686082,14943.97161404735,897373.3428077202,4263176.197327605,1171996.1988314549,0.7365948948697681,685.958110528528,355.0855870963228,0.02132260074530274,0.10129786525425243,0.02784794893116204
City of Tanauan,401031000,2022,32.0,28450.6486501576,20884.276144326544,4550977.055930871,8024179.151612841,394876.2537021976,0.28544590328702074,253.78503447018417,186.29159589102716,0.040595554892771675,0.07157715831465647,0.00352236902889433
City of Tanauan,401031000,2023,30.0,28453.85739808167,20884.276145309028,4556769.824928237,8049992.317478957,398919.256662956,0.26760553433158196,253.81365709360935,186.2915958997911,0.040647227460865,0.0718074165161362,0.0035584333611482608
City of Tanauan,401031000,2024,33.0,30052.40293533688,25910.455820732703,4639311.516160801,8618753.840903535,3308822.222607603,0.29436608776474016,268.0729781819609,231.12604582273408,0.04138351457376242,0.07688087422891217,0.029515304629637338
City of Tanauan,401031000,2025,33.0,29141.471720354468,26150.43224568105,4681740.669286412,8784680.74016493,3313538.993182842,0.29436608776474016,259.9473036978047,233.26667980357692,0.041761990446876285,0.07836097278013976,0.02955737909330755
City of Tandag,1606819000,2022,13.0,97758.01335979503,25578.5676345494,376465.97199140256,139812.90986280548,30829.084623712788,0.07162356975310309,538.5982991384664,140.92525562750876,0.002074141292661229,0.0007702999770725356,0.00016985300715160082
City of Tandag,1606819000,2023,11.0,97834.4171218833,27552.87190979653,381892.7844942638,199321.75670012645,69392158.73326676,0.06060455902185646,539.0192460756456,151.80269562535588,0.0021040403452639747,0.0010981642880248115,0.38231647087311793
City of Tandag,1606819000,2024,11.0,125154.61085405832,27552.87190979653,378967.6059291947,204870.4840344172,91024685.29902448,0.06060455902185646,689.5400000329323,151.80269562535588,0.00208792405826432,0.001128735031045467,0.501500992059149
City of Tandag,1606819000,2025,11.0,125890.40137846649,27332.45057451984,378925.4367174029,406682.7639917096,91080757.84852935,0.06060455902185646,693.5938418751339,150.5882830959511,0.002087691726765689,0.0022406208703188444,0.5018099240715103
City of Tangub,1004215000,2022,1.0,98176.03334997084,3649.691187825711,155402.6984691483,138961.76083368002,37986926.1107712,0.0055903191767354,548.8353619321562,20.402938636464274,0.0008687506853685087,0.0007768405964214396,0.21235904150227491
City of Tangub,1004215000,2023,2.0,98176.03334997084,3649.691187825712,162153.6445205756,156909.45563996924,37986926.1107712,0.0111806383534708,548.8353619321562,20.402938636464278,0.0009064906285409088,0.0008771739388752325,0.21235904150227491
City of Tangub,1004215000,2024,2.0,98176.03334997084,3649.691187825712,162474.84390429824,156909.45563996924,37986810.096154496,0.0111806383534708,548.8353619321562,20.402938636464278,0.0009082862356152891,0.0008771739388752325,0.21235839294353837
City of Tangub,1004215000,2025,2.0,98168.95417635552,3678.264556915164,166259.85182244112,183782.9011903511,37987204.422456674,0.0111806383534708,548.795787092139,20.56267288962898,0.0009294456379641785,0.001027405076880487,0.21236059735342733
City of Tanjay,704621000,2022,4.0,158723.34183851833,6867.025325640532,92251.59819384874,1444019.1628386246,3300577.8880082904,0.017525635333165267,695.4318519808015,30.087245420196613,0.00040419196721177024,0.006326838315503083,0.014461181113485525
City of Tanjay,704621000,2023,2.0,169192.26582998026,51983.05028895801,103896.74769538877,1443923.3617981998,3300577.8880082904,0.008762817666582634,741.3004880320482,227.75899571746737,0.0004552141281028157,0.006326418571978328,0.014461181113485525
City of Tanjay,704621000,2024,5.0,162556.97497510185,57658.48230375194,129484.66410068284,1448681.0389174668,3300577.8880082904,0.021907044166456585,712.2285660690269,252.62538367982984,0.000567325251066491,0.006347263900534632,0.014461181113485525
City of Tanjay,704621000,2025,5.0,166112.62447431457,55007.79695103828,131052.04073985486,1516172.938198243,3300577.8880082904,0.021907044166456585,727.8073201929653,241.0116474611743,0.0005741925689184536,0.006642973504219033,0.014461181113485525
City of Tarlac,306916000,2022,67.0,117551.05080338231,143762.5340257278,7174299.05041658,20358984.94733764,321892.9485990072,0.2550489071125837,447.48159757221595,547.2608535372763,0.02731040495682979,0.07750055016029862,0.0012253499216033413
City of Tarlac,306916000,2023,71.0,116800.97540588723,144598.83748974334,11534577.090021944,23341979.049691625,758638.3970998484,0.2702757075372156,444.62628547694493,550.4444100225245,0.04390867583307377,0.08885591412639812,0.002887908866775502
City of Tarlac,306916000,2024,71.0,162477.1813143664,137304.92071063397,11540755.274385924,23678927.10641165,741145.8533898415,0.2702757075372156,618.5019033576457,522.6786562451815,0.043932194328147996,0.09013857432968396,0.0028213199987776457
City of Tarlac,306916000,2025,71.0,162760.7844038023,135934.59849474154,11600658.022987653,23592922.033139303,802398.4984959806,0.2702757075372156,619.5814952683081,517.4622505204732,0.04416022612760936,0.089811178808128,0.003054490449405642
City of Tayabas,405647000,2022,16.0,172334.14683599793,60767.422931445486,205383.57764855385,2760435.871493861,32548005.04305545,0.07115317420387353,766.3825981936051,270.2371893601,0.0009133558424401461,0.012275860902689008,0.1447433670510674
City of Tayabas,405647000,2023,16.0,172589.07203835386,63761.92230739796,400611.3439063711,2957074.516539044,32548005.04305545,0.07115317420387353,767.5162692768669,283.55394784450857,0.0017815480463136194,0.013150327388071106,0.1447433670510674
City of Tayabas,405647000,2024,14.0,175791.88034533925,67722.96348443981,430868.0456828321,3892326.5664315,32548005.043055456,0.06225902742838934,781.759392864901,301.16898865068197,0.001916101819584568,0.01730946188997909,0.14474336705106744
City of Tayabas,405647000,2025,10.0,175793.0581063467,67702.78583947447,464449.41093658376,4076134.732968156,8852761.1013232,0.04447073387742096,781.7646304545343,301.0792571827293,0.002065440615328574,0.01812687029583392,0.03936887830173281
City of Toledo,702251000,2022,17.0,104823.0213652064,48290.875266688425,422286.3624323076,23717302.855421,680399.1868099218,0.0732103125816833,451.41918587666044,207.96412194807874,0.0018185715642736026,0.10213830327293065,0.0029301315968633824
City of Toledo,702251000,2023,16.0,104584.3368920384,49754.68786068619,458223.057191074,23998152.24319765,819543.4614130335,0.06890382360629016,450.3912938243649,214.26801474617173,0.0019733325440642983,0.10334777806513672,0.003529354881430758
City of Toledo,702251000,2024,16.0,108823.12172538105,47149.71853888854,519261.87411717104,24193832.12265738,16438539.277622595,0.06890382360629016,468.64557397821864,203.0497430806128,0.002236195536227575,0.10419047130873631,0.07079238817064874
City of Toledo,702251000,2025,16.0,96062.18204477052,50555.56360949721,559348.9286979944,24356397.78998224,16468013.691391712,0.06890382360629016,413.6907279280127,217.7169773290861,0.0024088299948358738,0.10489055856284824,0.07091931940860162
City of Trece Martires,402122000,2022,17.0,79024.29828736199,41353.98372642315,2579851.67423922,5210523.297496464,56789.95749443574,0.36814705335354964,1711.327209283781,895.5498384301956,0.05586851717414061,0.11283757637666729,0.0012298267948029323
City of Trece Martires,402122000,2023,17.0,79099.53689930601,42312.33402103948,2622671.307543703,5872250.393170144,60478.116776034905,0.36814705335354964,1712.9565547711693,916.3035935504021,0.05679580669335972,0.12716774581175364,0.0013096964990275957
City of Trece Martires,402122000,2024,17.0,85742.40351113491,40071.25449823696,2770764.4009069465,7936004.86044105,76648.43920505668,0.36814705335354964,1856.8125411809037,867.771427512124,0.06000286763122386,0.17185981204534237,0.0016598762963229592
City of Trece Martires,402122000,2025,21.0,85432.7457429948,40064.215628138176,2795779.815854098,8410562.440032484,68528.79658932242,0.4547698894367378,1850.106682658032,867.6189957894295,0.06054459417835387,0.1821366929025882,0.0014840396784837546
City of Urdaneta,105546000,2022,38.0,79015.11342305681,53560.7268375966,554668.8504689944,7545509.340831819,12211.476204869865,0.39736162765079647,826.2519494420566,560.0783577459758,0.0058001083481462054,0.0789025229770321,0.00012769400159963316
City of Urdaneta,105546000,2023,38.0,89308.12668967516,39221.41537681019,626848.0063492587,8100420.227465847,24712.926823561407,0.39736162765079647,933.8848048382331,410.13382770782295,0.006554877476121005,0.08470516226950693,0.00025842023227961545
City of Urdaneta,105546000,2024,39.0,84295.60663786098,50096.7949451923,631975.5176683425,5441938.8326682765,23631.488660950406,0.4078185125889753,881.4694594060979,523.8564205134159,0.006608495272003874,0.05690572821381951,0.0002471117578454367
City of Urdaneta,105546000,2025,40.0,84279.91242511045,49707.976792709786,686218.0872723028,6447950.229179631,23444.079136149387,0.41827539752715415,881.3053468291703,519.790593831031,0.0071757035811036455,0.06742547363363537,0.0002451520380082736
City of Valencia,1001321000,2022,37.0,440671.82062471175,90174.36754902742,1471115.4513810505,2650921.5299625206,89603882.00972545,0.05537776336451336,659.5518865936369,134.96364291012685,0.002201813063471867,0.003967624464436707,0.13410979931017167
City of Valencia,1001321000,2023,37.0,420398.5653194477,97531.01808410553,1540915.9682032526,2667120.850098241,89846630.7637397,0.05537776336451336,629.2089802443592,145.97431459896404,0.002306283239236749,0.003991869927062165,0.13447312047386983
City of Valencia,1001321000,2024,38.0,420351.1628846848,97531.01808410553,1555535.1330260916,2710473.0296351565,95355536.44480534,0.056874459671662374,629.1380331952996,145.97431459896404,0.002328163689240695,0.004056754974081927,0.14271827926315298
City of Valencia,1001321000,2025,37.0,418866.61336272367,121652.61857754586,1572047.308188876,2717815.4488544893,93954477.97447588,0.05537776336451336,626.9161134080006,182.0770249800199,0.0023528774008298317,0.004067744345813042,0.14062132022451101
City of Valenzuela,1381600000,2022,102.0,55776.02752408522,29295.924604004307,8109442.272716382,5393624.2908659605,274813.6669506373,2.1902482557658742,1197.6798725311476,629.0720369114607,0.17413423326520688,0.11581741367966294,0.005901079948031933
City of Valenzuela,1381600000,2023,112.0,58539.54611830612,28470.835829250835,8377311.717368454,6568729.886612245,795416.3857837048,2.4049784769193914,1257.0209684210386,611.3548874040509,0.1798861997742478,0.14105048212499646,0.01707999364284662
City of Valenzuela,1381600000,2024,117.0,59170.90087657465,28003.0509818247,8471229.4291421,7323704.474577906,770479.4384433648,2.51234358749615,1270.5780631079713,601.3101330300432,0.18190289687618655,0.15726206814891164,0.016544522021118137
City of Valenzuela,1381600000,2025,112.0,59130.91063452157,28572.752408546083,8472143.665602995,8008063.536506565,722112.1698583345,2.4049784769193914,1269.7193517559672,613.5433443651789,0.18192252829593,0.1719573254205471,0.015505930593132626
City of Victorias,604531000,2022,7.0,93038.28480336053,27977.87952126401,351816.26220816537,5402207.996702813,9948969.136694107,0.06623823072294796,880.3844821246196,264.743605552618,0.0033290981068899448,0.051118957099850766,0.09414315901883323
City of Victorias,604531000,2023,7.0,91952.81618999074,27977.87952126401,384316.3667040374,5402207.996529689,9948969.136694107,0.06623823072294796,870.113122059633,264.743605552618,0.0036366337383353002,0.05111895709821257,0.09414315901883323
City of Victorias,604531000,2024,7.0,91952.81618999074,27977.87952126401,384698.6246175837,5542860.459565507,9948969.136694107,0.06623823072294796,870.113122059633,264.743605552618,0.003640250893745751,0.052449895712257916,0.09414315901883323
City of Victorias,604531000,2025,7.0,107446.70741028676,30532.38818130892,386136.0216603009,5531852.698934191,9951659.675959682,0.06623823072294796,1016.7256851233795,288.91591041087855,0.0036538524133108916,0.05234573362819504,0.09416861852749642
City of Vigan,102934000,2022,23.0,20236.39071293641,1115.210598678629,1689781.6883487967,79766.83567647777,11646.161939004518,0.9393364856250518,826.4687014793531,45.5460001954171,0.06901189533074457,0.0032577347432075493,0.0004756376011654236
City of Vigan,102934000,2023,23.0,20113.88118435012,1115.210598678629,1688084.2948855502,78534.5174141825,11646.161939004518,0.9393364856250518,821.4653245211867,45.5460001954171,0.06894257256507114,0.003207405982091201,0.0004756376011654236
City of Vigan,102934000,2024,24.0,22627.6175790452,4347.522881811318,1706942.3144891928,215648.49534582792,13273.712323636604,0.9801772023913583,924.1281206420852,177.55595065109307,0.06971274760247696,0.008807239119499145,0.000542107925447076
City of Vigan,102934000,2025,24.0,22627.6175790452,4347.522881811318,1706877.1108925268,215648.49534582792,13273.712323636604,0.9801772023913583,924.1281206420852,177.55595065109307,0.06971008464085339,0.008807239119499145,0.000542107925447076
City of Zamboanga,931700000,2022,55.0,529699.9154362472,78847.00764570772,2293883.869460623,5286967.40691893,238230052.27619416,0.036757501959887584,354.00810326909357,52.69489160124315,0.0015330443786809702,0.003533376633121534,0.15921348388084233
City of Zamboanga,931700000,2023,55.0,553752.251769813,89471.22880134491,2319690.985737719,5420382.66095538,238230052.27619416,0.036757501959887584,370.08271781311026,59.79525214579975,0.0015502917446288686,0.0036225404778801465,0.15921348388084233
City of Zamboanga,931700000,2024,56.0,560423.3649748766,103088.58387643936,2568971.6860814327,7218530.03849908,238262639.41420183,0.037425820177340086,374.54114429874227,68.89597861600464,0.0017168905779278907,0.004824275127957043,0.1592352624588275
City of Zamboanga,931700000,2025,58.0,570306.3273408052,110986.01038130988,2737748.72323867,7455811.339548559,220290472.7596389,0.03876245661224509,381.1461080902898,74.17397262020185,0.00182968734654773,0.00498285454410924,0.14722413607649074
Danao City,702223000,2022,4.0,91500.21108995304,40161.74258881415,203616.49539427945,2405355.142181111,30166.25502312257,0.023754361101604116,543.3822637759365,238.50413398109106,0.0012091949394597064,0.014284418656242606,0.00017914502872558313
Danao City,702223000,2023,4.0,91658.9652708036,40155.2992440174,276937.4064939415,2422204.686482088,30166.25502312257,0.023754361101604116,544.3250398105149,238.46586959634,0.0016446177890997028,0.014384481196173327,0.00017914502872558313
Danao City,702223000,2024,1.0,91696.91984864256,40155.2992440174,302866.0007846872,2602145.8334188806,3928835.286944756,0.005938590275401029,544.5504364973763,238.46586959634,0.0017985970870095438,0.015453077941516671,0.02333174302870254
Danao City,702223000,2025,1.0,91696.91984879762,43516.21747168913,342708.3478594912,2586768.3456842937,3928835.286944756,0.005938590275401029,544.5504364982971,258.4249858996094,0.0020352044618971274,0.015361757342395954,0.02333174302870254
Island Garden City of Samal,1102317000,2022,26.0,2104.8227737673974,5967.733314002967,2144894.765179912,1399889.637298756,1057329.8078496242,0.092928491467262,7.523000198928551,21.329709782662302,0.007666224418622938,0.005003447392877921,0.003779079385647522
Island Garden City of Samal,1102317000,2023,22.0,2104.8227737673974,8754.689470812926,2163855.0399111537,2285246.200043572,14599057.650127724,0.07863180047229862,7.523000198928551,31.290772530267976,0.007733991715875982,0.008167864692359307,0.05217955401038308
Island Garden City of Samal,1102317000,2024,22.0,2104.8227737673974,12229.958819262272,2160136.900359039,2586731.622280708,14575335.570975874,0.07863180047229862,7.523000198928551,43.711985530029985,0.007720702442812798,0.009245425672661907,0.05209476720153507
Island Garden City of Samal,1102317000,2025,20.0,1460.246198329301,34131.28426021188,2158101.730682313,2697674.251866329,14680185.367486374,0.07148345497481692,5.219172168521008,121.99110608237667,0.007713428394815179,0.009641953796000483,0.05246951848693392
Mabalacat City,305409000,2022,29.0,125515.22872457311,69320.33210962094,6646319.949819572,6895640.028760692,5701756.262182331,0.29702000654484395,1285.5356571465618,709.9836378238058,0.06807206879291504,0.07062562229218582,0.05839778214863796
Mabalacat City,305409000,2023,31.0,137180.14773025646,61067.43225228899,6642610.629846304,7285340.778154931,5781386.613154526,0.317504144927247,1405.0085647125322,625.4568664569549,0.06803407768109652,0.0746169643313447,0.05921336171301485
Mabalacat City,305409000,2024,33.0,141101.5313338935,57729.82848402313,6589101.983915016,8014328.910924292,5793382.060746076,0.33798828330965003,1445.171646906226,591.272897729561,0.06748603842714077,0.08208331122673329,0.05933621991722693
Mabalacat City,305409000,2025,35.0,105756.5410519072,75022.1279830521,6599259.806815407,8796344.043025048,5661292.115995072,0.35847242169205307,1083.1658108757772,768.381825673595,0.06759007555211854,0.09009276431827583,0.05798334556362516
Ormoc City,803738000,2022,43.0,291919.95196527685,92332.51064167776,2732329.771364374,8119811.616467901,164765726.35555193,0.07950427529843423,539.7414936314667,170.7169615128269,0.00505190461275956,0.015013017165746241,0.3046413876260066
Ormoc City,803738000,2023,48.0,374804.494007408,121659.94115031698,2806620.751012826,8600840.771920493,164897705.88070315,0.08874895847267078,692.9897598757049,224.9415221861886,0.005189263926670279,0.0159024095936922,0.30488540940510844
Ormoc City,803738000,2024,59.0,381411.7645850925,128987.445742461,2923068.259510717,9143238.563111791,164802911.87694633,0.10908726145599117,705.2061845031345,238.48961386861555,0.0054045679911687225,0.016905268740486052,0.3047101412987986
Ormoc City,803738000,2025,54.0,381411.7645850925,128987.445742461,3001621.396531876,9549992.339202428,164459890.80329582,0.09984257828175462,705.2061845031345,238.48961386861555,0.005549807763989324,0.01765733069846251,0.3040759170692015
Pasay City,1381100000,2022,126.0,7258.503448616924,21998.716102938248,4801239.915670596,4369929.491224455,2040498.748115484,7.0421843075890145,405.6803101780226,1229.5159787874404,0.26834298723099587,0.24423689593945477,0.11404419256852294
Pasay City,1381100000,2023,134.0,7799.040841363309,22151.048018875124,4887429.693238376,4413065.168615331,2046826.321546656,7.489307120769269,435.89113513725806,1238.0298631362946,0.27316016420768163,0.24664776411738534,0.11439784287266673
Pasay City,1381100000,2024,133.0,8833.333012858726,21680.44030887037,4905337.117873407,4429654.237735448,2050989.064915785,7.433416769121737,493.69808830842624,1211.7274327360892,0.2741610164676352,0.24757493302401393,0.11463050006338579
Pasay City,1381100000,2025,146.0,8829.624625241513,21680.58190949004,4914876.928430183,4491232.753122376,2066843.764510432,8.159991340539651,493.4908252204549,1211.735346844516,0.2746941998343042,0.25101657790292226,0.11551662479899659
Quezon City,1381300000,2022,845.0,111829.19380383438,97221.82508329698,46809884.38889505,49729581.42994071,24695236.99596744,5.200492426827828,688.2448230474581,598.3448107314387,0.28808810563921283,0.306057173509733,0.1519850804452628
Quezon City,1381300000,2023,839.0,132891.72103985655,78528.82877739033,46916849.429262176,59284216.939222224,24026822.17501368,5.163565853382896,817.872649533598,483.30009389879,0.28874641437573895,0.36486049848857177,0.14787136894899117
Quezon City,1381300000,2024,863.0,129803.92904007852,78206.06160767563,46954545.2475375,60416780.06321024,24394569.502055746,5.311272147162621,798.8690531898521,481.31364629910956,0.28897841060942403,0.3718307777183992,0.1501346437291905
Quezon City,1381300000,2025,900.0,123318.08602588788,84281.47631430748,46936833.0189383,61832291.54478878,24108120.276693024,5.538986016739698,758.9523934538846,518.7043541945858,0.2888694019577171,0.3805424424995081,0.14837171233609048
San Jose City,304926000,2022,10.0,90320.449522979,190903.76696763764,315705.00999109296,603029.4326476534,144273.3435713251,0.05207996877671,470.3886191055158,994.226222303089,0.001644190706298704,0.0031405754023726934,0.0007513751228506165
San Jose City,304926000,2023,10.0,90331.74383065345,185788.92717594365,323359.76408223226,1561481.6381702265,159308.41369304527,0.05207996877671,470.4474398246197,967.5881526381593,0.0016840566417046967,0.008132191496131138,0.0008296777211000997
San Jose City,304926000,2024,10.0,90331.45676368257,186129.74304324656,327530.5254773442,1807731.5054137136,159308.41369304527,0.05207996877671,470.44594478073174,969.3631206109336,0.0017057779540279507,0.009414660035862117,0.0008296777211000997
San Jose City,304926000,2025,10.0,89161.43898684884,175324.9534139714,402802.7167054942,1903644.0579866965,159308.41369304527,0.05207996877671,464.35249585216206,913.0918099577766,0.0020977952909196104,0.009914172310191668,0.0008296777211000997
Science City of Muñoz,304917000,2022,2.0,72284.33127365548,146717.28417223477,330704.30809823266,318998.4317018506,236463.0225632772,0.01544357167204233,558.1641253951747,1132.9194468206547,0.0025536278421841125,0.002463237571628315,0.001825916818371867
Science City of Muñoz,304917000,2023,2.0,72329.03316372389,146717.33900070647,340070.731655503,959355.8456875624,236463.0225632772,0.01544357167204233,558.5093038167482,1132.919870194371,0.0026259533589428176,0.007407940380934326,0.001825916818371867
Science City of Muñoz,304917000,2024,2.0,66974.47837132419,139278.5662352199,343970.3548129748,959355.8456875624,236463.0225632772,0.01544357167204233,517.162578462597,1075.479260016457,0.0026560654138060033,0.007407940380934326,0.001825916818371867
Science City of Muñoz,304917000,2025,2.0,61691.782322808045,136789.65730152497,352999.6732272542,967319.3464775658,259416.67973844777,0.01544357167204233,476.37073093916007,1056.2604382651048,0.002725787876846311,0.0074694328285397175,0.0020031600432319848
Tuguegarao City,201529000,2022,37.0,56648.30806143086,4334.054127264547,4251810.528931619,1461606.5292773703,649502.9708839096,0.30948329850953016,473.8298711847467,36.25182073580203,0.035563901273819115,0.01222548134604937,0.005432711400564639
Tuguegarao City,201529000,2023,32.0,56648.30806143086,4334.054127264547,4257911.509761813,1568853.4592127854,649784.0519799732,0.2676612311433774,473.8298711847467,36.25182073580203,0.03561493240007512,0.013122539011763768,0.0054350624790716244
Tuguegarao City,201529000,2024,40.0,56164.06588875308,4334.054127264547,4225849.293113039,1033028.5919495532,649784.0519799732,0.3345765389292218,469.77946943129433,36.25182073580203,0.03534675076315647,0.00864067827273522,0.0054350624790716244
Tuguegarao City,201529000,2025,35.0,56164.06588875308,4187.493338642257,4234179.797475363,1928345.779836381,649784.0519799732,0.29275447156306905,469.77946943129433,35.02592570080245,0.035416430546083504,0.016129481421910688,0.0054350624790716244
